Nr,Group,Position,Locus,K*,Df,Signif.,Nr,inf.,Meanrank-ac,Mean-ac,Nr-ac,Meanrank-ad,Mean-ad,Nr-ad,Meanrank-bc,Mean-bc,Nr-bc,Meanrank-bd,Mean-bd,Nr-bd,Meanrank-ee,Mean-ee,Nr-ee,Meanrank-ef,Mean-ef,Nr-ef,Meanrank-eg,Mean-eg,Nr-eg,Meanrank-fg,Mean-fg,Nr-fg,Meanrank-hh,Mean-hh,Nr-hh,Meanrank-hk,Mean-hk,Nr-hk,Meanrank-kk,Mean-kk,Nr-kk,Meanrank-h-,Mean-h-,Nr-h-,Meanrank-k-,Mean-k-,Nr-k-,Meanrank-ll,Mean-ll,Nr-ll,Meanrank-lm,Mean-lm,Nr-lm,Meanrank-nn,Mean-nn,Nr-nn,Meanrank-np,Mean-np,Nr-np
376,LG12,29.194,S12_11656623,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,LG12,29.194,S12_11656620,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,LG12,29.194,S12_6858064,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,LG12,30.126,S19_782538,5.483,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,24,24.5,4.2069,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,LG12,30.126,S12_7072287,5.483,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,4.2069,29,30,5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,LG12,30.126,S12_7072274,5.483,1,**,53,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,4.2069,29,30,5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,LG12,30.633,S12_9460958,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.84,25,25.3,4.32143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,LG12,30.633,S12_13055626,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,LG12,30.633,S12_13055674,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,LG12,30.633,S12_13173366,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.84,25,25.3,4.32143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,LG12,30.633,S12_13173325,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.84,25,25.3,4.32143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,LG12,30.633,S15_16502189,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,LG12,30.633,S12_7641940,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,LG12,30.633,S12_13173369,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.84,25,25.3,4.32143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,LG12,30.633,S17_11619713,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,LG12,31.452,S12_9172795,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.73077,26,26,4.40741,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,LG12,31.796,S12_9172727,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,LG12,32.114,S12_11656443,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,LG12,32.114,S12_11656435,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,LG12,32.48,S12_9172707,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,LG12,34.207,S12_9382825,1.882,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.36667,30,28.8,4.82609,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,LG12,35.162,S12_10081078,1.642,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.3871,31,28.8,4.81818,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,LG12,39.251,S12_5748493,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,LG12,39.251,S12_5748465,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,LG12,39.251,S12_5482579,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,LG12,39.251,S12_5203054,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.83333,24,25.4,4.34483,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,LG12,39.251,S12_5482702,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.83333,24,25.4,4.34483,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,LG12,39.251,S12_5203204,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,4.34483,29,28.9,4.83333,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,LG12,45.808,S12_4699221,2.142,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.83333,24,25.4,4.34483,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,LG12,49.262,S12_3845987,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.32143,28,28.9,4.84,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,LG12,49.262,S12_3875001,2.423,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,4.84,25,25.3,4.32143,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,LG12,54.502,S12_3504905,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,4.2963,27,29,4.84615,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,LG12,54.502,S12_3663999,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,4.2963,27,29,4.84615,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,LG12,54.64,S20_13981979,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,LG12,54.64,S20_13981957,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,LG12,54.64,S20_13981968,2.727,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4.84615,26,25.1,4.2963,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,LG12,57.325,S12_3325886,0.944,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.74074,27,25.8,4.38462,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,LG12,59.718,S12_3504914,3.807,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,4.86207,29,24.5,4.20833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,LG12,59.718,S12_3504908,3.807,1,*,53,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,4.86207,29,24.5,4.20833,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,LG12,63.758,S12_3553370,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51613,31,27.5,4.63636,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,LG12,63.758,S12_3553382,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51613,31,27.5,4.63636,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,LG12,66.994,S12_2726518,1.904,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,4.77419,31,25.1,4.27273,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,LG12,69.171,S12_2600855,1.623,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,4.30435,23,28.3,4.76667,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,LG12,71.241,S12_1309497,1.371,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,4.33333,24,28.2,4.75862,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,LG12,71.241,S12_1494932,1.371,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,4.33333,24,28.2,4.75862,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,LG12,73.182,S12_931457,1.145,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,4.36,25,28.2,4.75,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,LG13,0,S13_861479,0.303,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51282,39,28.1,4.71429,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,LG13,0,S13_861521,0.303,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51282,39,28.1,4.71429,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,LG13,0,S13_861501,0.303,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51282,39,28.1,4.71429,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,LG13,0,S13_861470,0.303,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51282,39,28.1,4.71429,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,LG13,22.703,S13_440125,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,LG13,25.597,S13_506220,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,LG13,25.597,S13_823327,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,LG13,29.013,S13_1081821,0.946,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,4.71429,28,25.8,4.4,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,LG13,29.013,ab13_1081812,0.946,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,4.4,25,28.1,4.71429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,LG13,29.013,S13_1081738,0.946,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,4.4,25,28.1,4.71429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,LG13,40.593,S13_2455068,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,LG13,40.593,S13_3169752,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,LG13,40.593,S13_2420503,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.48276,29,27.8,4.66667,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,LG13,40.593,ab13_3169732,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,LG13,40.593,S13_3169764,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,LG13,40.593,S13_3169730,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,LG13,44.49,S13_3283814,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,LG13,46.052,S13_4054354,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.66667,24,26.4,4.48276,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,LG13,46.877,ab13_3755312,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.5,30,27.7,4.65217,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,LG13,46.877,S13_3755276,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.5,30,27.7,4.65217,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,LG13,46.877,S13_3755291,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.5,30,27.7,4.65217,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,LG13,46.877,S13_3755309,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,LG13,48.576,S13_4054323,0.155,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,4.51613,31,27.5,4.63636,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,LG13,52.562,S13_4628256,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.48276,29,27.8,4.66667,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,LG13,54.616,S13_5107328,0.24,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,4.65217,23,26.5,4.5,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,LG13,62.938,S13_5536528,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,LG13,62.938,S13_5536548,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,LG13,62.938,S13_5536503,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,LG13,63.857,S13_5535726,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,LG13,63.857,S13_5535727,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,LG13,63.857,S13_5536089,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,LG13,80.972,S13_6915810,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,LG13,81.798,S13_6963032,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,LG13,85.193,S13_7474053,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,LG13,85.193,S13_7589597,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,LG13,85.193,S13_7138350,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,LG13,85.193,S13_7128533,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,LG13,85.193,S13_7138341,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,LG13,88.398,S13_8315774,0.086,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3,4.62069,29,26.6,4.5,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,LG13,89.299,S13_8773531,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,LG13,89.299,S24_3952247,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,LG13,89.299,ab13_8773529,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,4.52,25,27.2,4.60714,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,LG13,94.927,S13_13481716,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,LG13,94.927,S13_13481723,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,LG13,94.927,S13_10678547,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,LG13,94.927,S13_10678481,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,LG13,94.927,S13_10678573,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,LG13,94.927,S13_13481737,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,4.45455,22,27.5,4.64516,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,LG13,96.616,S13_13569596,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,4.63333,30,26.5,4.47826,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,LG13,96.616,S13_12912903,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,LG13,96.616,S13_12127953,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,LG13,96.616,S13_12128089,0.154,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5,4.47826,23,27.4,4.63333,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,LG13,98.085,S13_13629983,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.64516,31,26.3,4.45455,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,LG13,98.085,S13_13629964,0.243,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,4.64516,31,26.3,4.45455,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,LG13,98.735,S13_11748289,1.152,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,4.375,24,28.1,4.72414,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,LG13,102.001,S13_12919184,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.60714,28,26.8,4.52,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,LG13,104.579,S13_10042009,0.656,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,4.67647,34,25.7,4.36842,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,LG13,119.647,S13_14889935,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,4.68,25,26.2,4.46429,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,LG13,122.233,S29_16740964,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,LG13,122.233,S29_16740923,0.466,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.70833,24,26.3,4.44828,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,LG13,123.839,S13_15128431,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,LG13,132.29,S13_15789595,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,LG13,136.139,S13_16824764,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,LG13,136.139,S13_16824757,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,LG13,136.139,S13_16824941,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,4.69231,26,26.1,4.44444,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,LG13,141.868,S13_17380646,0.038,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,4.58621,29,26.8,4.54167,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,LG14,0,S14_5479580,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.48276,29,27.8,4.66667,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,LG14,6.304,S14_7717547,0.343,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,4.48276,29,27.8,4.66667,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,LG14,9.712,S14_11319650,0.464,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.46429,28,27.8,4.68,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,LG14,10.507,S14_7607621,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,LG14,10.507,S14_7607614,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,LG14,10.914,S14_12354358,0.604,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,4.44444,27,27.9,4.69231,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,LG14,11.435,S14_11454357,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,LG14,12.559,S14_12105928,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,LG14,12.559,S14_12105956,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,LG14,12.559,S14_12054070,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.42308,26,28,4.7037,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,LG14,12.559,S14_7840808,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,LG14,12.559,S14_12105935,0.764,1,-,53,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4.7037,27,26,4.42308,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
